morale,1.9860739707946777
ltd,2.0070512294769287
design,2.0148720741271973
knights,2.024022102355957
deterministic,2.0398759841918945
bandage,2.046983003616333
shore,2.076237678527832
gain,2.079165458679199
flu,2.1107683181762695
landmarks,2.1231725215911865
stuart,2.1355557441711426
collins,2.1481094360351562
online,2.156503438949585
correlations,2.1648995876312256
1956,2.1720423698425293
relationships,2.1927287578582764
ran,2.2131998538970947
insights,2.3167903423309326
i'd,2.4677579402923584
dance,2.5060722827911377
page,2.509514570236206
honored,2.5148229598999023
character,2.520409345626831
pale,2.520612955093384
1947,2.5281529426574707
connectivity,2.597349166870117
q,2.823568105697632
syria,2.9759457111358643
throughout,3.747920513153076
abstract,4.190011024475098
auto,0.135923370718956
rebel,0.16318927705287933
he,0.2856602072715759
greg,0.2977955639362335
bound,0.3025268316268921
arrives,0.31262946128845215
to,0.31464385986328125
demographics,0.3204129636287689
norm,0.32538098096847534
with,0.3291097581386566
appointed,0.3315214514732361
expect,0.3361513018608093
are,0.3387972414493561
asked,0.34066057205200195
c,0.3428822159767151
color,0.3443213403224945
assembly,0.34717679023742676
shelf,0.35076844692230225
dull,0.35412901639938354
offices,0.35415297746658325
57,0.3550381362438202
bare,0.35527780652046204
sue,0.35839027166366577
tied,0.35892629623413086
in,0.3604843318462372
written,0.3618023693561554
but,0.3636015057563782
by,0.3657644987106323
burst,0.36709141731262207
yugoslavia,0.3707881569862366
